-75.5564781886	-76.4632929224
-76.1002764545	-76.64503776
-76.1002764545	-76.8269840235
-75.9189426356	-77.0091661834
-76.4632929224	-77.3743830245
-75.7376858259	-77.1916200962
-76.8269840235	-78.47971875
-77.7409921259	-78.2942379925
-75.9189426356	-75.9189426356
-71.7258037822	-72.645810885
-74.4688633209	-74.83162657
-76.64503776	-77.5574936566
-76.2817164064	-77.1916200962
-75.7376858259	-77.0091661834
-77.0091661834	-77.5574936566
-76.1002764545	-77.7409921259
-76.64503776	-77.1916200962
-75.9189426356	-77.5574936566
-76.64503776	-77.9249200316
-76.2817164064	-77.0091661834
-76.64503776	-77.3743830245
-76.2817164064	-77.5574936566
-75.7376858259	-77.1916200962
-76.8269840235	-77.7409921259
-77.9249200316	-78.47971875
-77.0091661834	-79.0400247767
-77.1916200962	-77.9249200316
-76.4632929224	-78.6658103878
-76.4632929224	-77.7409921259
-76.4632929224	-77.3743830245
-77.0091661834	-77.7409921259
-76.64503776	-78.1093204575
-76.1002764545	-76.8269840235
-76.4632929224	-77.0091661834
-77.3743830245	-77.9249200316
-77.1916200962	-77.7409921259
-77.0091661834	-77.5574936566
-76.64503776	-77.7409921259
-76.64503776	-78.2942379925
-77.0091661834	-78.6658103878
-77.5574936566	-77.9249200316
-77.5574936566	-78.1093204575
-77.7409921259	-78.1093204575
-77.0091661834	-78.1093204575
-76.8269840235	-77.9249200316
-76.1002764545	-77.3743830245
-77.5574936566	-78.1093204575
-76.64503776	-77.1916200962
-76.2817164064	-77.1916200962
-76.64503776	-77.3743830245
-77.1916200962	-78.1093204575
-76.64503776	-78.47971875
-77.0091661834	-77.3743830245
-77.1916200962	-78.6658103878
-76.64503776	-77.7409921259
-76.1002764545	-77.3743830245
-76.2817164064	-77.7409921259
-77.0091661834	-78.1093204575
-77.1916200962	-78.1093204575
-77.1916200962	-78.47971875
-76.4632929224	-77.7409921259
-77.0091661834	-77.9249200316
-76.8269840235	-78.47971875
-76.2817164064	-77.7409921259
-77.0091661834	-77.0091661834
-77.3743830245	-78.2942379925
-77.1916200962	-78.2942379925
-77.1916200962	-79.0400247767
-77.9249200316	-79.9898932302
-76.64503776	-77.5574936566
-77.0091661834	-77.5574936566
-77.0091661834	-77.5574936566
-76.8269840235	-77.9249200316
-76.64503776	-78.1093204575
-77.1916200962	-78.2942379925
-77.0091661834	-77.9249200316
-77.1916200962	-78.6658103878
-76.8269840235	-77.7409921259
-77.3743830245	-78.1093204575
-77.3743830245	-77.9249200316
-76.4632929224	-77.7409921259
-76.4632929224	-77.5574936566
-77.7409921259	-78.8525621281
-77.0091661834	-77.7409921259
-77.5574936566	-78.2942379925
-77.0091661834	-78.47971875
-76.64503776	-78.2942379925
-77.9249200316	-78.8525621281
-77.7409921259	-78.8525621281
-76.8269840235	-77.5574936566
-77.7409921259	-78.1093204575
-77.3743830245	-78.2942379925
-76.8269840235	-77.7409921259
-77.1916200962	-77.9249200316
-77.3743830245	-78.1093204575
-77.7409921259	-79.2282507437
-76.64503776	-77.9249200316
-76.8269840235	-78.1093204575
-77.0091661834	-77.9249200316
-77.0091661834	-77.7409921259
-75.9189426356	-77.1916200962
-77.7409921259	-78.2942379925
-76.4632929224	-78.1093204575
-77.7409921259	-78.47971875
-76.64503776	-77.5574936566
-77.1916200962	-78.47971875
-76.64503776	-77.9249200316
-75.5564781886	-76.64503776
-76.64503776	-77.7409921259
-77.0091661834	-77.9249200316
-77.1916200962	-77.5574936566
-76.4632929224	-77.9249200316
-77.1916200962	-77.5574936566
-77.0091661834	-78.1093204575
-77.0091661834	-77.7409921259
-76.8269840235	-77.9249200316
-76.8269840235	-77.7409921259
-77.0091661834	-77.9249200316
-77.3743830245	-77.5574936566
-76.8269840235	-78.1093204575
-77.1916200962	-77.9249200316
-77.5574936566	-77.3743830245
-76.8269840235	-77.3743830245
-77.1916200962	-78.1093204575
-77.0091661834	-77.9249200316
-77.3743830245	-78.2942379925
-76.4632929224	-77.7409921259
-76.4632929224	-78.1093204575
-77.5574936566	-78.6658103878
-77.0091661834	-77.7409921259
-77.0091661834	-77.9249200316
-77.0091661834	-78.1093204575
-76.8269840235	-77.5574936566
-76.64503776	-77.5574936566
-76.64503776	-77.5574936566
-76.8269840235	-77.1916200962
-77.1916200962	-78.1093204575
-76.2817164064	-77.9249200316
-76.4632929224	-77.1916200962
-78.2942379925	-79.2282507437
-77.5574936566	-78.47971875
-78.2942379925	-79.2282507437
-78.1093204575	-79.9898932302
